"ID_ITEM","PRODUCT","CATEGORY"
"19134","ITEM 19134","BEAUTY"
"19145","ITEM 19145","KITCHEN"
"19166","ITEM 19166","OTHERS"
"19167","ITEM 19167","ELECTRONICS"
"19168","ITEM 19168","OTHERS"
"16627","ITEM 16627","OTHERS"
"17355","ITEM 17355","ELECTRONICS"
"17356","ITEM 17356","HOME"
"17416","ITEM 17416","HOME"
"17417","ITEM 17417","ELECTRONICS"
"17533","ITEM 17533","HOME"
"18033","ITEM 18033","SPORTS"
"18034","ITEM 18034","KITCHEN"
"18035","ITEM 18035","HEALTH"
"18930","ITEM 18930","ELECTRONICS"
"18931","ITEM 18931","KITCHEN"
"18939","ITEM 18939","ELECTRONICS"
"18940","ITEM 18940","EVENTS"
"15666","ITEM 15666","BEAUTY"
"15667","ITEM 15667","SPORTS"
"128660","ITEM 128660","HOME"
"15668","ITEM 15668","HOME"
"15669","ITEM 15669","KITCHEN"
"16558","ITEM 16558","OTHERS"
"16559","ITEM 16559","OTHERS"
"16560","ITEM 16560","OTHERS"
"16561","ITEM 16561","OTHERS"
"16562","ITEM 16562","OTHERS"
"16563","ITEM 16563","OTHERS"
"16564","ITEM 16564","OTHERS"
"17170","ITEM 17170","HOME"
"17528","ITEM 17528","ELECTRONICS"
"140973","ITEM 140973","SPORTS"
"142271","ITEM 142271","BEAUTY"
"17529","ITEM 17529","ELECTRONICS"
"17530","ITEM 17530","ELECTRONICS"
"17531","ITEM 17531","ELECTRONICS"
"17532","ITEM 17532","ELECTRONICS"
"18367","ITEM 18367","KITCHEN"
"18368","ITEM 18368","KITCHEN"
"18369","ITEM 18369","KITCHEN"
"18370","ITEM 18370","SPORTS"
"18371","ITEM 18371","KITCHEN"
"18372","ITEM 18372","OTHERS"
"18373","ITEM 18373","KITCHEN"
"18723","ITEM 18723","OTHERS"
"18933","ITEM 18933","OTHERS"
"18937","ITEM 18937","HOME"
"17335","ITEM 17335","KITCHEN"
"17830","ITEM 17830","SPORTS"
"17831","ITEM 17831","HOME"
"18206","ITEM 18206","OTHERS"
"18236","ITEM 18236","HOME"
"18485","ITEM 18485","SPORTS"
"19169","ITEM 19169","OTHERS"
"17160","ITEM 17160","HOME"
"17161","ITEM 17161","OTHERS"
"17162","ITEM 17162","KITCHEN"
"17163","ITEM 17163","KITCHEN"
"17164","ITEM 17164","KITCHEN"
"17512","ITEM 17512","OTHERS"
"17513","ITEM 17513","ELECTRONICS"
"17514","ITEM 17514","OTHERS"
"17515","ITEM 17515","OTHERS"
"17516","ITEM 17516","OTHERS"
"17517","ITEM 17517","OTHERS"
"17518","ITEM 17518","BEAUTY"
"17519","ITEM 17519","BEAUTY"
"17520","ITEM 17520","BEAUTY"
"18406","ITEM 18406","HOME"
"18408","ITEM 18408","BEAUTY"
"18816","ITEM 18816","OTHERS"
"18817","ITEM 18817","OTHERS"
"18818","ITEM 18818","OTHERS"
"18819","ITEM 18819","OTHERS"
"18820","ITEM 18820","OTHERS"
"18821","ITEM 18821","OTHERS"
"18822","ITEM 18822","OTHERS"
"18823","ITEM 18823","OTHERS"
"19010","ITEM 19010","HOME"
"19218","ITEM 19218","ELECTRONICS"
"15696","ITEM 15696","OTHERS"
"17237","ITEM 17237","HOME"
"17238","ITEM 17238","KITCHEN"
"17239","ITEM 17239","OTHERS"
"17240","ITEM 17240","OTHERS"
"17241","ITEM 17241","OTHERS"
"17242","ITEM 17242","OTHERS"
"18302","ITEM 18302","HEALTH"
"18303","ITEM 18303","HEALTH"
"18305","ITEM 18305","KITCHEN"
"18306","ITEM 18306","KITCHEN"
"18307","ITEM 18307","HEALTH"
"18315","ITEM 18315","HEALTH"
"17074","ITEM 17074","OTHERS"
"17381","ITEM 17381","HEALTH"
"17382","ITEM 17382","SPORTS"
"18340","ITEM 18340","HOME"
"18341","ITEM 18341","ELECTRONICS"
"18342","ITEM 18342","ELECTRONICS"
"18343","ITEM 18343","ELECTRONICS"
"18344","ITEM 18344","ELECTRONICS"
"18345","ITEM 18345","ELECTRONICS"
"18346","ITEM 18346","ELECTRONICS"
"18347","ITEM 18347","HOME"
"18348","ITEM 18348","ELECTRONICS"
"18349","ITEM 18349","ELECTRONICS"
"18350","ITEM 18350","ELECTRONICS"
"18351","ITEM 18351","OTHERS"
"18353","ITEM 18353","OTHERS"
"18354","ITEM 18354","OTHERS"
"18886","ITEM 18886","BEAUTY"
"18887","ITEM 18887","OTHERS"
"18888","ITEM 18888","OTHERS"
"18889","ITEM 18889","HOME"
"18938","ITEM 18938","OTHERS"
"18943","ITEM 18943","ELECTRONICS"
"18944","ITEM 18944","ELECTRONICS"
"15603","ITEM 15603","ELECTRONICS"
"15604","ITEM 15604","ELECTRONICS"
"122416","ITEM 122416","KITCHEN"
"120941","ITEM 120941","SPORTS"
"15605","ITEM 15605","ELECTRONICS"
"15606","ITEM 15606","ELECTRONICS"
"15607","ITEM 15607","ELECTRONICS"
"15609","ITEM 15609","ELECTRONICS"
"15611","ITEM 15611","BEAUTY"
"16573","ITEM 16573","OTHERS"
"16574","ITEM 16574","EVENTS"
"16575","ITEM 16575","BEAUTY"
"16576","ITEM 16576","BEAUTY"
"16927","ITEM 16927","OTHERS"
"17837","ITEM 17837","HOME"
"17838","ITEM 17838","HOME"
"17839","ITEM 17839","HOME"
"17840","ITEM 17840","ELECTRONICS"
"17841","ITEM 17841","HOME"
"17842","ITEM 17842","HOME"
"17843","ITEM 17843","HOME"
"17844","ITEM 17844","HOME"
"17846","ITEM 17846","OTHERS"
"14129","ITEM 14129","HOME"
"14130","ITEM 14130","OTHERS"
"14131","ITEM 14131","KITCHEN"
"14132","ITEM 14132","TOYS"
"14133","ITEM 14133","OTHERS"
"14134","ITEM 14134","SPORTS"
"14135","ITEM 14135","OTHERS"
"14136","ITEM 14136","ELECTRONICS"
"14137","ITEM 14137","HOME"
"14138","ITEM 14138","HOME"
"14139","ITEM 14139","KITCHEN"
"14140","ITEM 14140","KITCHEN"
"14141","ITEM 14141","KITCHEN"
"14142","ITEM 14142","KITCHEN"
"14143","ITEM 14143","KITCHEN"
"14144","ITEM 14144","KITCHEN"
"14145","ITEM 14145","SPORTS"
"14146","ITEM 14146","KITCHEN"
"14147","ITEM 14147","ELECTRONICS"
"14148","ITEM 14148","HOME"
"14149","ITEM 14149","OTHERS"
"14150","ITEM 14150","OTHERS"
"14151","ITEM 14151","OTHERS"
"17682","ITEM 17682","HOME"
"17687","ITEM 17687","OTHERS"
"17688","ITEM 17688","ELECTRONICS"
"17689","ITEM 17689","OTHERS"
"17690","ITEM 17690","ELECTRONICS"
"17697","ITEM 17697","HOME"
"17698","ITEM 17698","OTHERS"
"17699","ITEM 17699","OTHERS"
"17700","ITEM 17700","OTHERS"
"17701","ITEM 17701","HOME"
"17704","ITEM 17704","ELECTRONICS"
"17705","ITEM 17705","OTHERS"
"17706","ITEM 17706","ELECTRONICS"
"17707","ITEM 17707","ELECTRONICS"
"17708","ITEM 17708","ELECTRONICS"
"121709","ITEM 121709","KITCHEN"
"17709","ITEM 17709","ELECTRONICS"
"17710","ITEM 17710","ELECTRONICS"
"17711","ITEM 17711","ELECTRONICS"
"17680","ITEM 17680","OTHERS"
"17681","ITEM 17681","HOME"
"17723","ITEM 17723","OTHERS"
"17724","ITEM 17724","OTHERS"
"17725","ITEM 17725","OTHERS"
"17727","ITEM 17727","KITCHEN"
"17728","ITEM 17728","HEALTH"
"17737","ITEM 17737","ELECTRONICS"
"14360","ITEM 14360","HEALTH"
"14361","ITEM 14361","OTHERS"
"14362","ITEM 14362","OTHERS"
"14363","ITEM 14363","ELECTRONICS"
"14364","ITEM 14364","ELECTRONICS"
"14365","ITEM 14365","KITCHEN"
"14366","ITEM 14366","KITCHEN"
"14367","ITEM 14367","KITCHEN"
"14368","ITEM 14368","KITCHEN"
"14369","ITEM 14369","KITCHEN"
"14370","ITEM 14370","KITCHEN"
"14371","ITEM 14371","OTHERS"
"14372","ITEM 14372","KITCHEN"
"14373","ITEM 14373","KITCHEN"
"14374","ITEM 14374","KITCHEN"
"14375","ITEM 14375","HOME"
"14376","ITEM 14376","ELECTRONICS"
"14378","ITEM 14378","HOME"
"14379","ITEM 14379","HOME"
"14380","ITEM 14380","HOME"
"14381","ITEM 14381","HOME"
"14382","ITEM 14382","HOME"
"17413","ITEM 17413","HOME"
"17475","ITEM 17475","ELECTRONICS"
"17476","ITEM 17476","HOME"
"14728","ITEM 14728","BEAUTY"
"14729","ITEM 14729","HEALTH"
"14730","ITEM 14730","BEAUTY"
"14732","ITEM 14732","HOME"
"14733","ITEM 14733","HOME"
"14734","ITEM 14734","BEAUTY"
"14735","ITEM 14735","BEAUTY"
"14736","ITEM 14736","BEAUTY"
"14738","ITEM 14738","BEAUTY"
"14739","ITEM 14739","BEAUTY"
"14742","ITEM 14742","BEAUTY"
"14743","ITEM 14743","BEAUTY"
"14744","ITEM 14744","BEAUTY"
"14745","ITEM 14745","BEAUTY"
"14746","ITEM 14746","BEAUTY"
"14747","ITEM 14747","KITCHEN"
"14748","ITEM 14748","HOME"
"14749","ITEM 14749","KITCHEN"
"14750","ITEM 14750","KITCHEN"
"14867","ITEM 14867","KITCHEN"
"14868","ITEM 14868","KITCHEN"
"142280","ITEM 142280","HOME"
"142284","ITEM 142284","ELECTRONICS"
"142291","ITEM 142291","HEALTH"
"14869","ITEM 14869","HEALTH"
"14871","ITEM 14871","HOME"
"14872","ITEM 14872","HOME"
"14873","ITEM 14873","OTHERS"
"14874","ITEM 14874","OTHERS"
"14875","ITEM 14875","OTHERS"
"14876","ITEM 14876","OTHERS"
"14877","ITEM 14877","OTHERS"
"14878","ITEM 14878","OTHERS"
"14879","ITEM 14879","OTHERS"
"14880","ITEM 14880","OTHERS"
"14881","ITEM 14881","KITCHEN"
"14882","ITEM 14882","KITCHEN"
"14883","ITEM 14883","KITCHEN"
"15235","ITEM 15235","HOME"
"15475","ITEM 15475","OTHERS"
"14152","ITEM 14152","OTHERS"
"14866","ITEM 14866","KITCHEN"
"15476","ITEM 15476","OTHERS"
"15477","ITEM 15477","OTHERS"
"15478","ITEM 15478","OTHERS"
"15479","ITEM 15479","KITCHEN"
"15764","ITEM 15764","KITCHEN"
"15765","ITEM 15765","KITCHEN"
"17011","ITEM 17011","HOME"
"142278","ITEM 142278","ELECTRONICS"
"142279","ITEM 142279","OTHERS"
"17738","ITEM 17738","ELECTRONICS"
"17739","ITEM 17739","OTHERS"
"17740","ITEM 17740","OTHERS"
"17741","ITEM 17741","HOME"
"121626","ITEM 121626","ELECTRONICS"
"17766","ITEM 17766","HOME"
"17767","ITEM 17767","HOME"
"17768","ITEM 17768","HOME"
"17769","ITEM 17769","OTHERS"
"17773","ITEM 17773","OTHERS"
"17774","ITEM 17774","OTHERS"
"17778","ITEM 17778","HOME"
"17779","ITEM 17779","HOME"
"17780","ITEM 17780","HOME"
"17781","ITEM 17781","HOME"
"17782","ITEM 17782","OTHERS"
"17783","ITEM 17783","OTHERS"
"16165","ITEM 16165","ELECTRONICS"
"17010","ITEM 17010","HOME"
"17784","ITEM 17784","HOME"
"17785","ITEM 17785","HOME"
"17790","ITEM 17790","HOME"
"17791","ITEM 17791","HOME"
"17792","ITEM 17792","HOME"
"17793","ITEM 17793","HOME"
"17794","ITEM 17794","HOME"
"14383","ITEM 14383","OTHERS"
"14384","ITEM 14384","KITCHEN"
"14385","ITEM 14385","HEALTH"
"14386","ITEM 14386","BEAUTY"
"14387","ITEM 14387","BEAUTY"
"14388","ITEM 14388","ELECTRONICS"
"14389","ITEM 14389","ELECTRONICS"
"14390","ITEM 14390","ELECTRONICS"
"14391","ITEM 14391","ELECTRONICS"
"14392","ITEM 14392","OTHERS"
"14393","ITEM 14393","HOME"
"14394","ITEM 14394","BEAUTY"
"14396","ITEM 14396","BEAUTY"
"14397","ITEM 14397","HOME"
"14398","ITEM 14398","OTHERS"
"14399","ITEM 14399","OTHERS"
"14400","ITEM 14400","OTHERS"
"14401","ITEM 14401","SPORTS"
"14402","ITEM 14402","ELECTRONICS"
"14403","ITEM 14403","ELECTRONICS"
"14404","ITEM 14404","OTHERS"
"14405","ITEM 14405","ELECTRONICS"
"14751","ITEM 14751","KITCHEN"
"14752","ITEM 14752","KITCHEN"
"14753","ITEM 14753","KITCHEN"
"14754","ITEM 14754","KITCHEN"
"14755","ITEM 14755","HOME"
"14756","ITEM 14756","KITCHEN"
"14757","ITEM 14757","ELECTRONICS"
"14758","ITEM 14758","HEALTH"
"14760","ITEM 14760","ELECTRONICS"
"14761","ITEM 14761","ELECTRONICS"
"14762","ITEM 14762","ELECTRONICS"
"14763","ITEM 14763","ELECTRONICS"
"14764","ITEM 14764","KITCHEN"
"14766","ITEM 14766","KITCHEN"
"14767","ITEM 14767","KITCHEN"
"14768","ITEM 14768","KITCHEN"
"14769","ITEM 14769","KITCHEN"
"14770","ITEM 14770","SPORTS"
"14771","ITEM 14771","HOME"
"14772","ITEM 14772","KITCHEN"
"14773","ITEM 14773","KITCHEN"
"15811","ITEM 15811","ELECTRONICS"
"15812","ITEM 15812","ELECTRONICS"
"15874","ITEM 15874","OTHERS"
"15875","ITEM 15875","OTHERS"
"15877","ITEM 15877","KITCHEN"
"15878","ITEM 15878","KITCHEN"
"15879","ITEM 15879","HOME"
"15882","ITEM 15882","OTHERS"
"15885","ITEM 15885","OTHERS"
"15886","ITEM 15886","OTHERS"
"15888","ITEM 15888","OTHERS"
"15889","ITEM 15889","HOME"
"15890","ITEM 15890","OTHERS"
"15891","ITEM 15891","BEAUTY"
"15892","ITEM 15892","OTHERS"
"15893","ITEM 15893","HOME"
"15809","ITEM 15809","ELECTRONICS"
"15894","ITEM 15894","HEALTH"
"15895","ITEM 15895","HEALTH"
"15897","ITEM 15897","BEAUTY"
"15899","ITEM 15899","HEALTH"
"15900","ITEM 15900","HEALTH"
"15902","ITEM 15902","HEALTH"
"15613","ITEM 15613","ELECTRONICS"
"15614","ITEM 15614","ELECTRONICS"
"16914","ITEM 16914","SPORTS"
"16915","ITEM 16915","OTHERS"
"16924","ITEM 16924","ELECTRONICS"
"17473","ITEM 17473","OTHERS"
"128661","ITEM 128661","HOME"
"128662","ITEM 128662","HOME"
"17474","ITEM 17474","OTHERS"
"17615","ITEM 17615","OTHERS"
"17795","ITEM 17795","HOME"
"17799","ITEM 17799","OTHERS"
"17800","ITEM 17800","OTHERS"
"17802","ITEM 17802","OTHERS"
"17803","ITEM 17803","OTHERS"
"17804","ITEM 17804","OTHERS"
"17816","ITEM 17816","HOME"
"17818","ITEM 17818","OTHERS"
"17819","ITEM 17819","OTHERS"
"17822","ITEM 17822","OTHERS"
"17823","ITEM 17823","HOME"
"17824","ITEM 17824","HOME"
"17825","ITEM 17825","OTHERS"
"17834","ITEM 17834","HOME"
"17835","ITEM 17835","HOME"
"17856","ITEM 17856","HOME"
"17859","ITEM 17859","OTHERS"
"14406","ITEM 14406","ELECTRONICS"
"14407","ITEM 14407","ELECTRONICS"
"14408","ITEM 14408","ELECTRONICS"
"14409","ITEM 14409","ELECTRONICS"
"14410","ITEM 14410","KITCHEN"
"14411","ITEM 14411","KITCHEN"
"14412","ITEM 14412","ELECTRONICS"
"14413","ITEM 14413","KITCHEN"
"14414","ITEM 14414","KITCHEN"
"14415","ITEM 14415","HOME"
"14416","ITEM 14416","ELECTRONICS"
"14417","ITEM 14417","ELECTRONICS"
"14418","ITEM 14418","ELECTRONICS"
"14419","ITEM 14419","ELECTRONICS"
"14420","ITEM 14420","KITCHEN"
"14421","ITEM 14421","BEAUTY"
"14422","ITEM 14422","OTHERS"
"14423","ITEM 14423","SPORTS"
"14424","ITEM 14424","SPORTS"
"14425","ITEM 14425","HEALTH"
"14426","ITEM 14426","HOME"
"14427","ITEM 14427","HOME"
"14428","ITEM 14428","KITCHEN"
"14774","ITEM 14774","KITCHEN"
"14776","ITEM 14776","KITCHEN"
"14778","ITEM 14778","KITCHEN"
"14779","ITEM 14779","KITCHEN"
"14780","ITEM 14780","KITCHEN"
"14781","ITEM 14781","KITCHEN"
"14782","ITEM 14782","HOME"
"14783","ITEM 14783","KITCHEN"
"14784","ITEM 14784","KITCHEN"
"14785","ITEM 14785","KITCHEN"
"14786","ITEM 14786","KITCHEN"
"14787","ITEM 14787","KITCHEN"
"14788","ITEM 14788","KITCHEN"
"14789","ITEM 14789","KITCHEN"
"14791","ITEM 14791","KITCHEN"
"14792","ITEM 14792","KITCHEN"
"14794","ITEM 14794","KITCHEN"
"14795","ITEM 14795","KITCHEN"
"15747","ITEM 15747","ELECTRONICS"
"15748","ITEM 15748","OTHERS"
"15749","ITEM 15749","ELECTRONICS"
"15763","ITEM 15763","KITCHEN"
"16075","ITEM 16075","HOME"
"16083","ITEM 16083","OTHERS"
"16084","ITEM 16084","ELECTRONICS"
"16086","ITEM 16086","OTHERS"
"16580","ITEM 16580","OTHERS"
"16591","ITEM 16591","KITCHEN"
"128664","ITEM 128664","HOME"
"128665","ITEM 128665","HOME"
"16592","ITEM 16592","ELECTRONICS"
"16593","ITEM 16593","ELECTRONICS"
"16594","ITEM 16594","ELECTRONICS"
"16595","ITEM 16595","KITCHEN"
"16596","ITEM 16596","ELECTRONICS"
"16597","ITEM 16597","ELECTRONICS"
"121711","ITEM 121711","KITCHEN"
"16598","ITEM 16598","ELECTRONICS"
"16599","ITEM 16599","ELECTRONICS"
"16600","ITEM 16600","HOME"
"16601","ITEM 16601","KITCHEN"
"16603","ITEM 16603","KITCHEN"
"16073","ITEM 16073","HOME"
"16074","ITEM 16074","HOME"
"16604","ITEM 16604","KITCHEN"
"16605","ITEM 16605","KITCHEN"
"16606","ITEM 16606","KITCHEN"
"16607","ITEM 16607","KITCHEN"
"16608","ITEM 16608","HOME"
"16609","ITEM 16609","HOME"
"16610","ITEM 16610","HOME"
"16612","ITEM 16612","HOME"
"17894","ITEM 17894","OTHERS"
"17896","ITEM 17896","HEALTH"
"17897","ITEM 17897","HEALTH"
"17898","ITEM 17898","OTHERS"
"17903","ITEM 17903","SPORTS"
"17906","ITEM 17906","KITCHEN"
"17907","ITEM 17907","OTHERS"
"17908","ITEM 17908","OTHERS"
"17909","ITEM 17909","OTHERS"
"17910","ITEM 17910","HEALTH"
"17933","ITEM 17933","OTHERS"
"17934","ITEM 17934","OTHERS"
"17935","ITEM 17935","OTHERS"
"17936","ITEM 17936","OTHERS"
"17937","ITEM 17937","OTHERS"
"17955","ITEM 17955","ELECTRONICS"
"17956","ITEM 17956","ELECTRONICS"
"17957","ITEM 17957","ELECTRONICS"
"17958","ITEM 17958","ELECTRONICS"
"17959","ITEM 17959","HOME"
"17988","ITEM 17988","KITCHEN"
"17989","ITEM 17989","OTHERS"
"17990","ITEM 17990","OTHERS"
"17991","ITEM 17991","OTHERS"
"17994","ITEM 17994","OTHERS"
"17995","ITEM 17995","OTHERS"
"17997","ITEM 17997","OTHERS"
"14429","ITEM 14429","HEALTH"
"14430","ITEM 14430","SPORTS"
"14431","ITEM 14431","HOME"
"14433","ITEM 14433","KITCHEN"
"14434","ITEM 14434","SPORTS"
"14435","ITEM 14435","HEALTH"
"14436","ITEM 14436","HEALTH"
"14437","ITEM 14437","KITCHEN"
"14438","ITEM 14438","HOME"
"14439","ITEM 14439","HOME"
"14440","ITEM 14440","HOME"
"14441","ITEM 14441","HOME"
"14442","ITEM 14442","ELECTRONICS"
"14443","ITEM 14443","HEALTH"
"14444","ITEM 14444","HEALTH"
"14445","ITEM 14445","OTHERS"
"14446","ITEM 14446","BEAUTY"
"121703","ITEM 121703","KITCHEN"
"14447","ITEM 14447","HEALTH"
"14448","ITEM 14448","HEALTH"
"14449","ITEM 14449","HOME"
"14450","ITEM 14450","ELECTRONICS"
"14451","ITEM 14451","ELECTRONICS"
"15210","ITEM 15210","HOME"
"17400","ITEM 17400","OTHERS"
"17401","ITEM 17401","OTHERS"
"17478","ITEM 17478","OTHERS"
"14797","ITEM 14797","KITCHEN"
"14798","ITEM 14798","HEALTH"
"14799","ITEM 14799","HEALTH"
"14800","ITEM 14800","HEALTH"
"14801","ITEM 14801","HOME"
"14803","ITEM 14803","HOME"
"14805","ITEM 14805","KITCHEN"
"14806","ITEM 14806","KITCHEN"
"14807","ITEM 14807","KITCHEN"
"14808","ITEM 14808","KITCHEN"
"14809","ITEM 14809","KITCHEN"
"14810","ITEM 14810","KITCHEN"
"14811","ITEM 14811","KITCHEN"
"14812","ITEM 14812","KITCHEN"
"14813","ITEM 14813","KITCHEN"
"14814","ITEM 14814","KITCHEN"
"14815","ITEM 14815","HOME"
"14816","ITEM 14816","KITCHEN"
"14817","ITEM 14817","KITCHEN"
"14818","ITEM 14818","KITCHEN"
"14819","ITEM 14819","KITCHEN"
"16616","ITEM 16616","HOME"
"16618","ITEM 16618","BEAUTY"
"16619","ITEM 16619","KITCHEN"
"16620","ITEM 16620","KITCHEN"
"16621","ITEM 16621","KITCHEN"
"16622","ITEM 16622","HOME"
"16623","ITEM 16623","ELECTRONICS"
"16630","ITEM 16630","OTHERS"
"16640","ITEM 16640","ELECTRONICS"
"16647","ITEM 16647","KITCHEN"
"16649","ITEM 16649","BEAUTY"
"16650","ITEM 16650","KITCHEN"
"16652","ITEM 16652","SPORTS"
"16653","ITEM 16653","SPORTS"
"16654","ITEM 16654","SPORTS"
"16656","ITEM 16656","ELECTRONICS"
"16658","ITEM 16658","ELECTRONICS"
"121713","ITEM 121713","KITCHEN"
"16615","ITEM 16615","ELECTRONICS"
"16659","ITEM 16659","ELECTRONICS"
"16660","ITEM 16660","ELECTRONICS"
"16661","ITEM 16661","ELECTRONICS"
"16662","ITEM 16662","OTHERS"
"16668","ITEM 16668","OTHERS"
"16670","ITEM 16670","HOME"
"16671","ITEM 16671","HOME"
"16672","ITEM 16672","OTHERS"
"18000","ITEM 18000","SPORTS"
"18010","ITEM 18010","HOME"
"18011","ITEM 18011","ELECTRONICS"
"18012","ITEM 18012","ELECTRONICS"
"18014","ITEM 18014","ELECTRONICS"
"18015","ITEM 18015","ELECTRONICS"
"18016","ITEM 18016","OTHERS"
"18019","ITEM 18019","OTHERS"
"18065","ITEM 18065","HOME"
"18066","ITEM 18066","HOME"
"18067","ITEM 18067","KITCHEN"
"18068","ITEM 18068","HEALTH"
"18069","ITEM 18069","HOME"
"18070","ITEM 18070","HOME"
"18071","ITEM 18071","HOME"
"18083","ITEM 18083","ELECTRONICS"
"18084","ITEM 18084","HOME"
"18085","ITEM 18085","HOME"
"17998","ITEM 17998","OTHERS"
"18086","ITEM 18086","KITCHEN"
"18087","ITEM 18087","KITCHEN"
"18088","ITEM 18088","KITCHEN"
"18089","ITEM 18089","KITCHEN"
"18090","ITEM 18090","KITCHEN"
"18091","ITEM 18091","KITCHEN"
"18093","ITEM 18093","ELECTRONICS"
"14454","ITEM 14454","OTHERS"
"14455","ITEM 14455","OTHERS"
"14452","ITEM 14452","ELECTRONICS"
"14453","ITEM 14453","ELECTRONICS"
"14456","ITEM 14456","ELECTRONICS"
"14457","ITEM 14457","OTHERS"
"14458","ITEM 14458","OTHERS"
"14459","ITEM 14459","HEALTH"
"14460","ITEM 14460","KITCHEN"
"14461","ITEM 14461","HEALTH"
"14462","ITEM 14462","OTHERS"
"14463","ITEM 14463","HEALTH"
"14464","ITEM 14464","BEAUTY"
"14465","ITEM 14465","HEALTH"
"14466","ITEM 14466","HEALTH"
"14467","ITEM 14467","HEALTH"
"14468","ITEM 14468","KITCHEN"
"14469","ITEM 14469","HEALTH"
"14470","ITEM 14470","HOME"
"14471","ITEM 14471","HOME"
"14473","ITEM 14473","HOME"
"14474","ITEM 14474","HOME"
"14820","ITEM 14820","KITCHEN"
"14821","ITEM 14821","KITCHEN"
"14822","ITEM 14822","KITCHEN"
"14823","ITEM 14823","KITCHEN"
"14824","ITEM 14824","HOME"
"14825","ITEM 14825","ELECTRONICS"
"14827","ITEM 14827","ELECTRONICS"
"14828","ITEM 14828","ELECTRONICS"
"14829","ITEM 14829","HOME"
"14830","ITEM 14830","ELECTRONICS"
"14831","ITEM 14831","ELECTRONICS"
"14832","ITEM 14832","ELECTRONICS"
"14833","ITEM 14833","ELECTRONICS"
"14834","ITEM 14834","ELECTRONICS"
"14835","ITEM 14835","ELECTRONICS"
"14836","ITEM 14836","ELECTRONICS"
"14838","ITEM 14838","ELECTRONICS"
"14839","ITEM 14839","ELECTRONICS"
"14840","ITEM 14840","ELECTRONICS"
"14841","ITEM 14841","SPORTS"
"14842","ITEM 14842","SPORTS"
"16680","ITEM 16680","KITCHEN"
"16681","ITEM 16681","HOME"
"16682","ITEM 16682","KITCHEN"
"16683","ITEM 16683","KITCHEN"
"16684","ITEM 16684","HOME"
"16685","ITEM 16685","HOME"
"16686","ITEM 16686","ELECTRONICS"
"16687","ITEM 16687","KITCHEN"
"16688","ITEM 16688","KITCHEN"
"16699","ITEM 16699","OTHERS"
"16700","ITEM 16700","EVENTS"
"16701","ITEM 16701","EVENTS"
"16702","ITEM 16702","EVENTS"
"16703","ITEM 16703","EVENTS"
"16704","ITEM 16704","KITCHEN"
"16705","ITEM 16705","KITCHEN"
"16714","ITEM 16714","HOME"
"16726","ITEM 16726","OTHERS"
"16676","ITEM 16676","OTHERS"
"16679","ITEM 16679","HOME"
"16727","ITEM 16727","OTHERS"
"16731","ITEM 16731","OTHERS"
"16732","ITEM 16732","OTHERS"
"16733","ITEM 16733","OTHERS"
"16734","ITEM 16734","OTHERS"
"16735","ITEM 16735","OTHERS"
"16736","ITEM 16736","OTHERS"
"16737","ITEM 16737","OTHERS"
"16834","ITEM 16834","OTHERS"
"17092","ITEM 17092","OTHERS"
"17857","ITEM 17857","SPORTS"
"17858","ITEM 17858","HOME"
"18017","ITEM 18017","ELECTRONICS"
"18097","ITEM 18097","ELECTRONICS"
"18108","ITEM 18108","ELECTRONICS"
"18118","ITEM 18118","ELECTRONICS"
"18123","ITEM 18123","BEAUTY"
"18124","ITEM 18124","OTHERS"
"18125","ITEM 18125","HEALTH"
"18126","ITEM 18126","OTHERS"
"18127","ITEM 18127","OTHERS"
"18128","ITEM 18128","HEALTH"
"18129","ITEM 18129","HEALTH"
"18130","ITEM 18130","KITCHEN"
"18131","ITEM 18131","KITCHEN"
"18132","ITEM 18132","OTHERS"
"16832","ITEM 16832","OTHERS"
"16833","ITEM 16833","OTHERS"
"18133","ITEM 18133","OTHERS"
"18134","ITEM 18134","OTHERS"
"18135","ITEM 18135","OTHERS"
"18136","ITEM 18136","OTHERS"
"18137","ITEM 18137","OTHERS"
"14475","ITEM 14475","HOME"
"14476","ITEM 14476","HOME"
"14477","ITEM 14477","HOME"
"14478","ITEM 14478","HOME"
"14479","ITEM 14479","HOME"
"14480","ITEM 14480","HOME"
"14481","ITEM 14481","OTHERS"
"14482","ITEM 14482","HOME"
"14483","ITEM 14483","OTHERS"
"14484","ITEM 14484","OTHERS"
"122571","ITEM 122571","HOME"
"122574","ITEM 122574","HOME"
"122575","ITEM 122575","HOME"
"122576","ITEM 122576","KITCHEN"
"14485","ITEM 14485","ELECTRONICS"
"14487","ITEM 14487","HOME"
"14488","ITEM 14488","HOME"
"14489","ITEM 14489","HOME"
"14490","ITEM 14490","ELECTRONICS"
"14491","ITEM 14491","ELECTRONICS"
"14492","ITEM 14492","HOME"
"14493","ITEM 14493","HOME"
"14494","ITEM 14494","HOME"
"14495","ITEM 14495","KITCHEN"
"14496","ITEM 14496","KITCHEN"
"14497","ITEM 14497","KITCHEN"
"15694","ITEM 15694","OTHERS"
"15695","ITEM 15695","OTHERS"
"15806","ITEM 15806","ELECTRONICS"
"15807","ITEM 15807","ELECTRONICS"
"14845","ITEM 14845","KITCHEN"
"14846","ITEM 14846","KITCHEN"
"14847","ITEM 14847","KITCHEN"
"14849","ITEM 14849","KITCHEN"
